recall_id,study_id,period,survey_type,location_id,location_type,site_id,household_id,HPD,HDI,REM,FCI,education,num_participants,num_ame,days,mdays,consumption,frequency,quantity
1377,9,2,1,152,1,168,62713,103.587,0.619,460.7517986,6430.481123,1,5,4,1,355,0,0.022535211,0
1378,9,2,1,152,1,168,62713,103.587,0.619,460.7517986,6430.481123,1,5,4,1,355,0,0.022535211,0
1379,9,2,1,152,1,168,62713,103.587,0.619,460.7517986,6430.481123,1,5,4,1,355,0,0.022535211,0
1380,9,2,1,152,1,168,62714,103.587,0.619,460.7517986,6430.481123,1,6,6,1,357,1,0.140056022,0.476
1381,9,2,1,152,1,168,62714,103.587,0.619,460.7517986,6430.481123,1,6,6,1,357,0,0.140056022,0
1382,9,2,1,152,1,168,62714,103.587,0.619,460.7517986,6430.481123,1,6,6,1,357,1,0.140056022,0.338
1383,9,2,1,152,1,168,62714,103.587,0.619,460.7517986,6430.481123,1,6,6,1,357,0,0.140056022,0
1384,9,2,1,152,1,168,62714,103.587,0.619,460.7517986,6430.481123,1,6,6,1,357,0,0.140056022,0
1385,9,2,1,152,1,168,62714,103.587,0.619,460.7517986,6430.481123,1,6,6,1,357,0,0.140056022,0
1386,9,2,1,152,1,168,62715,103.587,0.619,460.7517986,6430.481123,1,9,9,1,355,0,0.076056338,0
1387,9,2,1,152,1,168,62715,103.587,0.619,460.7517986,6430.481123,1,9,9,1,355,0,0.076056338,0
1388,9,2,1,152,1,168,62715,103.587,0.619,460.7517986,6430.481123,1,9,9,1,355,0,0.076056338,0
1389,9,2,1,152,1,168,62715,103.587,0.619,460.7517986,6430.481123,1,9,9,1,355,0,0.076056338,0
1390,9,2,1,152,1,168,62715,103.587,0.619,460.7517986,6430.481123,1,9,9,1,355,0,0.076056338,0
1391,9,2,1,152,1,168,62715,103.587,0.619,460.7517986,6430.481123,1,9,9,1,355,0,0.076056338,0
1392,9,2,1,152,1,168,62716,103.587,0.619,460.7517986,6430.481123,4,8,7,1,357,0,0.1232493,0
1393,9,2,1,152,1,168,62716,103.587,0.619,460.7517986,6430.481123,4,8,7,1,357,0,0.1232493,0
1394,9,2,1,152,1,168,62716,103.587,0.619,460.7517986,6430.481123,4,8,7,1,357,1,0.1232493,0.529
1395,9,2,1,152,1,168,62717,103.587,0.619,460.7517986,6430.481123,1,4,4,1,355,0,0.143661972,0
1396,9,2,1,152,1,168,62717,103.587,0.619,460.7517986,6430.481123,1,4,4,1,355,0,0.143661972,0
1397,9,2,1,152,1,168,62717,103.587,0.619,460.7517986,6430.481123,1,4,4,1,355,1,0.143661972,0.635
1398,9,2,1,152,1,168,62717,103.587,0.619,460.7517986,6430.481123,1,4,4,1,355,0,0.143661972,0
1399,9,2,1,152,1,168,62717,103.587,0.619,460.7517986,6430.481123,1,4,4,1,355,0,0.143661972,0
1400,9,2,1,152,1,168,62718,103.587,0.619,460.7517986,6430.481123,1,9,8,1,357,0,0.067226891,0
1401,9,2,1,152,1,168,62718,103.587,0.619,460.7517986,6430.481123,1,9,8,1,357,0,0.067226891,0
1402,9,2,1,152,1,168,62718,103.587,0.619,460.7517986,6430.481123,1,9,8,1,357,0,0.067226891,0
1403,9,2,1,152,1,168,62719,103.587,0.619,460.7517986,6430.481123,1,12,11,1,354,0,0.096045198,0
1404,9,2,1,152,1,168,62719,103.587,0.619,460.7517986,6430.481123,1,12,11,1,354,0,0.096045198,0
1405,9,2,1,152,1,168,62720,103.587,0.619,460.7517986,6430.481123,4,4,3,1,357,1,0.198879552,0.559
1406,9,2,1,152,1,168,62720,103.587,0.619,460.7517986,6430.481123,4,4,3,1,357,1,0.198879552,0.459
1407,9,2,1,152,1,168,62720,103.587,0.619,460.7517986,6430.481123,4,4,3,1,357,0,0.198879552,0
1408,9,2,1,152,1,168,62721,103.587,0.619,460.7517986,6430.481123,4,4,3,1,356,0,0.073033708,0
1409,9,2,1,152,1,168,62721,103.587,0.619,460.7517986,6430.481123,4,4,3,1,356,0,0.073033708,0
1410,9,2,1,152,1,168,62721,103.587,0.619,460.7517986,6430.481123,4,4,3,1,356,0,0.073033708,0
1411,9,2,1,152,1,168,62722,103.587,0.619,460.7517986,6430.481123,1,10,9,1,354,0,0.098870056,0
1412,9,2,1,152,1,168,62723,103.587,0.619,460.7517986,6430.481123,4,10,10,1,358,0,0.061452514,0
1413,9,2,1,152,1,168,62723,103.587,0.619,460.7517986,6430.481123,4,10,10,1,358,0,0.061452514,0
1414,9,2,1,152,1,168,62723,103.587,0.619,460.7517986,6430.481123,4,10,10,1,358,0,0.061452514,0
1415,9,2,1,153,1,169,62724,55.252,0.619,479.5675629,8448.641456,1,2,2,1,345,1,0.307246377,0.15
1416,9,2,1,153,1,169,62724,55.252,0.619,479.5675629,8448.641456,1,8,7,1,345,0,0.307246377,0
1417,9,2,1,153,1,169,62725,55.252,0.619,479.5675629,8448.641456,1,5,4,1,349,0,0.226361032,0
1418,9,2,1,153,1,169,62725,55.252,0.619,479.5675629,8448.641456,1,5,4,1,349,0,0.226361032,0
1419,9,2,1,153,1,169,62725,55.252,0.619,479.5675629,8448.641456,1,4,4,1,349,0,0.226361032,0
1420,9,2,1,153,1,169,62725,55.252,0.619,479.5675629,8448.641456,1,4,4,1,349,0,0.226361032,0
1421,9,2,1,153,1,169,62725,55.252,0.619,479.5675629,8448.641456,1,4,4,1,349,0,0.226361032,0
1422,9,2,1,153,1,169,62725,55.252,0.619,479.5675629,8448.641456,1,4,4,1,349,0,0.226361032,0
1423,9,2,1,153,1,169,62725,55.252,0.619,479.5675629,8448.641456,1,4,4,1,349,0,0.226361032,0
1424,9,2,1,153,1,169,62726,55.252,0.619,479.5675629,8448.641456,4,4,4,1,351,0,0.364672365,0
1425,9,2,1,153,1,169,62726,55.252,0.619,479.5675629,8448.641456,4,4,4,1,351,0,0.364672365,0
1426,9,2,1,153,1,169,62727,55.252,0.619,479.5675629,8448.641456,1,6,5,1,350,0,0.317142857,0
1427,9,2,1,153,1,169,62727,55.252,0.619,479.5675629,8448.641456,1,6,5,1,350,0,0.317142857,0
1428,9,2,1,153,1,169,62727,55.252,0.619,479.5675629,8448.641456,1,6,5,1,350,0,0.317142857,0
1429,9,2,1,153,1,169,62728,55.252,0.619,479.5675629,8448.641456,1,4,3,1,343,1,0.236151603,0.1
1430,9,2,1,153,1,169,62728,55.252,0.619,479.5675629,8448.641456,1,4,3,1,343,1,0.236151603,0.2
1431,9,2,1,153,1,169,62728,55.252,0.619,479.5675629,8448.641456,1,6,5,1,343,1,0.236151603,0.452
1432,9,2,1,153,1,169,62728,55.252,0.619,479.5675629,8448.641456,1,3,2,1,343,1,0.236151603,0.203
1433,9,2,1,153,1,169,62728,55.252,0.619,479.5675629,8448.641456,1,2,1,1,343,0,0.236151603,0
1434,9,2,1,153,1,169,62728,55.252,0.619,479.5675629,8448.641456,1,2,1,1,343,0,0.236151603,0
1435,9,2,1,153,1,169,62729,55.252,0.619,479.5675629,8448.641456,1,3,2,1,339,1,0.365781711,0.2
1436,9,2,1,153,1,169,62729,55.252,0.619,479.5675629,8448.641456,1,3,2,1,339,1,0.365781711,0.15
1437,9,2,1,153,1,169,62729,55.252,0.619,479.5675629,8448.641456,1,3,2,1,339,0,0.365781711,0
1438,9,2,1,153,1,169,62730,55.252,0.619,479.5675629,8448.641456,4,4,4,1,343,0,0.239067055,0
1439,9,2,1,153,1,169,62731,55.252,0.619,479.5675629,8448.641456,4,3,3,1,353,0,0.226628895,0
1440,9,2,1,153,1,169,62731,55.252,0.619,479.5675629,8448.641456,4,3,3,1,353,0,0.226628895,0
1441,9,2,1,153,1,169,62731,55.252,0.619,479.5675629,8448.641456,4,2,2,1,353,0,0.226628895,0
1442,9,2,1,153,1,169,62731,55.252,0.619,479.5675629,8448.641456,4,2,2,1,353,0,0.226628895,0
1443,9,2,1,153,1,169,62732,55.252,0.619,479.5675629,8448.641456,1,2,2,1,348,0,0.261494253,0
1444,9,2,1,153,1,169,62732,55.252,0.619,479.5675629,8448.641456,1,4,3,1,348,1,0.261494253,0.255
1445,9,2,1,153,1,169,62732,55.252,0.619,479.5675629,8448.641456,1,6,6,1,348,0,0.261494253,0
1446,9,2,1,153,1,169,62732,55.252,0.619,479.5675629,8448.641456,1,4,4,1,348,0,0.261494253,0
1447,9,2,1,153,1,169,62732,55.252,0.619,479.5675629,8448.641456,1,2,2,1,348,0,0.261494253,0
1448,9,2,1,153,1,169,62732,55.252,0.619,479.5675629,8448.641456,1,2,2,1,348,0,0.261494253,0
1449,9,2,1,153,1,169,62733,55.252,0.619,479.5675629,8448.641456,1,1,1,1,347,0,0.389048991,0
1450,9,2,1,153,1,169,62733,55.252,0.619,479.5675629,8448.641456,1,1,1,1,347,0,0.389048991,0
1451,9,2,1,153,1,169,62733,55.252,0.619,479.5675629,8448.641456,1,1,1,1,347,1,0.389048991,0.045
1452,9,2,1,153,1,169,62733,55.252,0.619,479.5675629,8448.641456,1,1,1,1,347,0,0.389048991,0
1453,9,2,1,153,1,169,62733,55.252,0.619,479.5675629,8448.641456,1,1,1,1,347,1,0.389048991,0.28
1454,9,2,1,153,1,169,62734,55.252,0.619,479.5675629,8448.641456,4,6,6,1,353,1,0.439093484,0.17
1455,9,2,1,153,1,169,62734,55.252,0.619,479.5675629,8448.641456,4,8,8,1,353,0,0.439093484,0
1456,9,2,1,153,1,169,62735,55.252,0.619,479.5675629,8448.641456,4,2,1,1,346,0,0.430635838,0
1457,9,2,1,153,1,169,62735,55.252,0.619,479.5675629,8448.641456,4,3,2,1,346,1,0.430635838,0.015
1458,9,2,1,153,1,169,62735,55.252,0.619,479.5675629,8448.641456,4,4,3,1,346,1,0.430635838,0.504
1459,9,2,1,153,1,169,62735,55.252,0.619,479.5675629,8448.641456,4,4,3,1,346,1,0.430635838,0.254
1460,9,2,1,153,1,169,62736,55.252,0.619,479.5675629,8448.641456,1,8,8,1,350,1,0.362857143,0.308
1461,9,2,1,153,1,169,62736,55.252,0.619,479.5675629,8448.641456,1,9,9,1,350,0,0.362857143,0
1462,9,2,1,153,1,169,62736,55.252,0.619,479.5675629,8448.641456,1,9,9,1,350,1,0.362857143,0.321
1463,9,2,1,153,1,169,62736,55.252,0.619,479.5675629,8448.641456,1,9,9,1,350,0,0.362857143,0
1464,9,2,1,153,1,169,62736,55.252,0.619,479.5675629,8448.641456,1,9,8,1,350,0,0.362857143,0
1465,9,2,1,153,1,169,62736,55.252,0.619,479.5675629,8448.641456,1,9,8,1,350,0,0.362857143,0
1466,9,2,1,153,1,169,62737,55.252,0.619,479.5675629,8448.641456,4,7,6,1,346,0,0.456647399,0
1467,9,2,1,153,1,169,62737,55.252,0.619,479.5675629,8448.641456,4,7,6,1,346,0,0.456647399,0
1468,9,2,1,153,1,169,62737,55.252,0.619,479.5675629,8448.641456,4,6,5,1,346,1,0.456647399,0.542
1469,9,2,1,153,1,169,62738,55.252,0.619,479.5675629,8448.641456,4,3,2,1,345,0,0.382608696,0
1470,9,2,1,153,1,169,62738,55.252,0.619,479.5675629,8448.641456,4,2,1,1,345,0,0.382608696,0
1471,9,2,1,153,1,169,62738,55.252,0.619,479.5675629,8448.641456,4,4,4,1,345,0,0.382608696,0
1472,9,2,1,153,1,169,62739,55.252,0.619,479.5675629,8448.641456,4,4,4,1,351,0,0.603988604,0
1473,9,2,1,153,1,169,62739,55.252,0.619,479.5675629,8448.641456,4,4,4,1,351,1,0.603988604,0.521
1474,9,2,1,153,1,169,62739,55.252,0.619,479.5675629,8448.641456,4,4,4,1,351,1,0.603988604,0.234
1475,9,2,1,153,1,169,62739,55.252,0.619,479.5675629,8448.641456,4,4,3,1,351,0,0.603988604,0
1476,9,2,1,153,1,169,62739,55.252,0.619,479.5675629,8448.641456,4,4,3,1,351,1,0.603988604,0.352
1477,9,2,1,153,1,169,62739,55.252,0.619,479.5675629,8448.641456,4,4,3,1,351,0,0.603988604,0
1478,9,2,1,153,1,169,62739,55.252,0.619,479.5675629,8448.641456,4,4,3,1,351,0,0.603988604,0
1479,9,2,1,153,1,169,62740,55.252,0.619,479.5675629,8448.641456,1,6,6,1,349,0,0.392550143,0
1480,9,2,1,153,1,169,62740,55.252,0.619,479.5675629,8448.641456,1,10,9,1,349,1,0.392550143,0.652
1481,9,2,1,153,1,169,62740,55.252,0.619,479.5675629,8448.641456,1,7,6,1,349,0,0.392550143,0
1482,9,2,1,153,1,169,62740,55.252,0.619,479.5675629,8448.641456,1,11,10,1,349,0,0.392550143,0
1483,9,2,1,153,1,169,62741,55.252,0.619,479.5675629,8448.641456,4,8,8,1,350,0,0.477142857,0
1484,9,2,1,153,1,169,62741,55.252,0.619,479.5675629,8448.641456,4,10,9,1,350,0,0.477142857,0
1485,9,2,1,153,1,169,62741,55.252,0.619,479.5675629,8448.641456,4,11,10,1,350,1,0.477142857,0.785
1486,9,2,1,153,1,169,62741,55.252,0.619,479.5675629,8448.641456,4,7,6,1,350,0,0.477142857,0
1487,9,2,1,153,1,169,62742,55.252,0.619,479.5675629,8448.641456,4,8,7,1,342,0,0.494152047,0
1488,9,2,1,153,1,169,62742,55.252,0.619,479.5675629,8448.641456,4,13,12,1,342,1,0.494152047,0.754
1489,9,2,1,153,1,169,62742,55.252,0.619,479.5675629,8448.641456,4,11,10,1,342,1,0.494152047,0.205
1490,9,2,1,153,1,169,62742,55.252,0.619,479.5675629,8448.641456,4,12,10,1,342,1,0.494152047,0.785
1491,9,2,1,153,1,169,62742,55.252,0.619,479.5675629,8448.641456,4,9,8,1,342,0,0.494152047,0
1492,9,2,1,153,1,169,62742,55.252,0.619,479.5675629,8448.641456,4,6,5,1,342,0,0.494152047,0
1493,9,2,1,153,1,169,62743,55.252,0.619,479.5675629,8448.641456,1,7,6,1,350,0,0.534285714,0
1494,9,2,1,153,1,169,62743,55.252,0.619,479.5675629,8448.641456,1,4,3,1,350,1,0.534285714,0.254
1495,9,2,1,153,1,169,62743,55.252,0.619,479.5675629,8448.641456,1,5,5,1,350,0,0.534285714,0
1496,9,2,1,153,1,169,62744,55.252,0.619,479.5675629,8448.641456,4,3,3,1,347,0,0.438040346,0
1497,9,2,1,153,1,169,62744,55.252,0.619,479.5675629,8448.641456,4,7,6,1,347,1,0.438040346,0.802
1498,9,2,1,153,1,169,62744,55.252,0.619,479.5675629,8448.641456,4,3,3,1,347,0,0.438040346,0
1499,9,2,1,153,1,169,62744,55.252,0.619,479.5675629,8448.641456,4,4,4,1,347,0,0.438040346,0
1500,9,2,1,153,1,169,62744,55.252,0.619,479.5675629,8448.641456,4,3,3,1,347,0,0.438040346,0
1501,9,2,1,153,1,169,62745,55.252,0.619,479.5675629,8448.641456,1,5,5,1,347,1,0.345821326,0.211
1502,9,2,1,153,1,169,62745,55.252,0.619,479.5675629,8448.641456,1,2,2,1,347,0,0.345821326,0
1503,9,2,1,153,1,169,62745,55.252,0.619,479.5675629,8448.641456,1,5,5,1,347,0,0.345821326,0
1504,9,2,1,153,1,169,62745,55.252,0.619,479.5675629,8448.641456,1,4,4,1,347,0,0.345821326,0
1505,10,2,1,154,1,170,62746,139.854,0.619,412.1825519,6838.682859,4,6,5,1,363,0,0.013774105,0
1506,10,2,1,154,1,170,62746,139.854,0.619,412.1825519,6838.682859,4,6,5,1,363,0,0.013774105,0
1507,10,2,1,154,1,170,62746,139.854,0.619,412.1825519,6838.682859,4,6,5,1,363,0,0.013774105,0
1508,10,2,1,154,1,170,62746,139.854,0.619,412.1825519,6838.682859,4,6,5,1,363,0,0.013774105,0
1509,10,2,1,154,1,170,62746,139.854,0.619,412.1825519,6838.682859,4,5,4,1,363,0,0.013774105,0
1510,10,2,1,154,1,170,62747,139.854,0.619,412.1825519,6838.682859,1,2,2,1,362,0,0,0
1511,10,2,1,154,1,170,62747,139.854,0.619,412.1825519,6838.682859,1,2,2,1,362,0,0,0
1512,10,2,1,154,1,170,62748,139.854,0.619,412.1825519,6838.682859,7,2,2,1,364,0,0.005494505,0
1513,10,2,1,154,1,170,62748,139.854,0.619,412.1825519,6838.682859,7,2,2,1,364,0,0.005494505,0
1514,10,2,1,154,1,170,62748,139.854,0.619,412.1825519,6838.682859,7,2,2,1,364,0,0.005494505,0
1515,10,2,1,154,1,170,62749,139.854,0.619,412.1825519,6838.682859,4,8,8,1,364,0,0.010989011,0
1516,10,2,1,154,1,170,62749,139.854,0.619,412.1825519,6838.682859,4,6,6,1,364,0,0.010989011,0
1517,10,2,1,154,1,170,62749,139.854,0.619,412.1825519,6838.682859,4,6,6,1,364,0,0.010989011,0
1518,10,2,1,154,1,170,62750,139.854,0.619,412.1825519,6838.682859,4,4,3,1,361,0,0.027700831,0
1519,10,2,1,154,1,170,62750,139.854,0.619,412.1825519,6838.682859,4,4,3,1,361,0,0.027700831,0
1520,10,2,1,154,1,170,62750,139.854,0.619,412.1825519,6838.682859,4,4,3,1,361,0,0.027700831,0
1521,10,2,1,154,1,170,62751,139.854,0.619,412.1825519,6838.682859,1,6,6,1,364,0,0.002747253,0
1522,10,2,1,154,1,170,62751,139.854,0.619,412.1825519,6838.682859,1,6,6,1,364,0,0.002747253,0
1523,10,2,1,154,1,170,62752,139.854,0.619,412.1825519,6838.682859,1,7,7,1,361,0,0.033240997,0
1524,10,2,1,154,1,170,62753,139.854,0.619,412.1825519,6838.682859,1,5,5,1,361,0,0,0
1525,10,2,1,154,1,170,62753,139.854,0.619,412.1825519,6838.682859,1,5,5,1,361,0,0,0
1526,10,2,1,154,1,170,62753,139.854,0.619,412.1825519,6838.682859,1,5,5,1,361,0,0,0
1527,10,2,1,154,1,170,62753,139.854,0.619,412.1825519,6838.682859,1,5,5,1,361,0,0,0
1528,10,2,1,154,1,170,62753,139.854,0.619,412.1825519,6838.682859,1,5,5,1,361,0,0,0
1529,10,2,1,154,1,170,62753,139.854,0.619,412.1825519,6838.682859,1,5,5,1,361,0,0,0
1530,10,2,1,154,1,170,62753,139.854,0.619,412.1825519,6838.682859,1,5,5,1,361,0,0,0
1531,10,2,1,154,1,170,62753,139.854,0.619,412.1825519,6838.682859,1,5,5,1,361,0,0,0
1532,10,2,1,154,1,170,62753,139.854,0.619,412.1825519,6838.682859,1,5,5,1,361,0,0,0
1533,10,2,1,154,1,170,62753,139.854,0.619,412.1825519,6838.682859,1,5,5,1,361,0,0,0
1534,10,2,1,154,1,170,62753,139.854,0.619,412.1825519,6838.682859,1,5,5,1,361,0,0,0
1535,10,2,1,154,1,170,62754,139.854,0.619,412.1825519,6838.682859,1,4,4,1,364,0,0.046703297,0
1536,10,2,1,154,1,170,62754,139.854,0.619,412.1825519,6838.682859,1,4,4,1,364,1,0.046703297,0.285
1537,10,2,1,154,1,170,62754,139.854,0.619,412.1825519,6838.682859,1,4,4,1,364,0,0.046703297,0
1538,10,2,1,154,1,170,62754,139.854,0.619,412.1825519,6838.682859,1,4,4,1,364,0,0.046703297,0
1539,10,2,1,154,1,170,62754,139.854,0.619,412.1825519,6838.682859,1,4,4,1,364,0,0.046703297,0
1540,10,2,1,154,1,170,62755,139.854,0.619,412.1825519,6838.682859,4,6,6,1,363,0,0,0
1541,10,2,1,154,1,170,62756,139.854,0.619,412.1825519,6838.682859,4,5,5,1,362,0,0.002762431,0
1542,10,2,1,154,1,170,62756,139.854,0.619,412.1825519,6838.682859,4,5,5,1,362,0,0.002762431,0
1543,10,2,1,154,1,170,62756,139.854,0.619,412.1825519,6838.682859,4,5,5,1,362,0,0.002762431,0
1544,10,2,1,154,1,170,62756,139.854,0.619,412.1825519,6838.682859,4,5,5,1,362,0,0.002762431,0
1545,10,2,1,154,1,170,62756,139.854,0.619,412.1825519,6838.682859,4,5,5,1,362,0,0.002762431,0
1546,10,2,1,154,1,170,62756,139.854,0.619,412.1825519,6838.682859,4,5,5,1,362,0,0.002762431,0
1547,10,2,1,154,1,170,62757,139.854,0.619,412.1825519,6838.682859,4,9,8,1,356,0,0.008426966,0
1548,10,2,1,154,1,170,62757,139.854,0.619,412.1825519,6838.682859,4,9,8,1,356,0,0.008426966,0
1549,10,2,1,154,1,170,62758,139.854,0.619,412.1825519,6838.682859,7,6,5,1,362,0,0,0
1550,10,2,1,154,1,170,62758,139.854,0.619,412.1825519,6838.682859,7,6,5,1,362,0,0,0
1551,10,2,1,154,1,170,62758,139.854,0.619,412.1825519,6838.682859,7,5,5,1,362,0,0,0
1552,10,2,1,154,1,170,62758,139.854,0.619,412.1825519,6838.682859,7,5,5,1,362,0,0,0
1553,10,2,1,154,1,170,62758,139.854,0.619,412.1825519,6838.682859,7,5,5,1,362,0,0,0
1554,10,2,1,154,1,170,62759,139.854,0.619,412.1825519,6838.682859,1,4,4,1,359,0,0,0
1555,10,2,1,154,1,170,62759,139.854,0.619,412.1825519,6838.682859,1,4,4,1,359,0,0,0
1556,10,2,1,154,1,170,62759,139.854,0.619,412.1825519,6838.682859,1,2,2,1,359,0,0,0
1557,10,2,1,154,1,170,62759,139.854,0.619,412.1825519,6838.682859,1,2,2,1,359,0,0,0
1558,10,2,1,154,1,170,62760,139.854,0.619,412.1825519,6838.682859,4,8,7,1,358,1,0.002793296,0.35
1559,10,2,1,154,1,170,62760,139.854,0.619,412.1825519,6838.682859,4,8,7,1,358,0,0.002793296,0
1560,10,2,1,154,1,170,62760,139.854,0.619,412.1825519,6838.682859,4,8,7,1,358,0,0.002793296,0
1561,10,2,1,154,1,170,62761,139.854,0.619,412.1825519,6838.682859,4,2,2,1,349,0,0.00286533,0
1562,10,2,1,154,1,170,62761,139.854,0.619,412.1825519,6838.682859,4,2,2,1,349,0,0.00286533,0
1563,10,2,1,154,1,170,62761,139.854,0.619,412.1825519,6838.682859,4,2,2,1,349,0,0.00286533,0
1564,10,2,1,154,1,170,62762,139.854,0.619,412.1825519,6838.682859,4,8,7,1,363,0,0.002754821,0
1565,10,2,1,154,1,170,62762,139.854,0.619,412.1825519,6838.682859,4,8,7,1,363,0,0.002754821,0
1566,10,2,1,154,1,170,62763,139.854,0.619,412.1825519,6838.682859,4,4,4,1,364,0,0.019230769,0
1567,10,2,1,154,1,170,62763,139.854,0.619,412.1825519,6838.682859,4,4,4,1,364,0,0.019230769,0
1568,10,2,1,154,1,170,62763,139.854,0.619,412.1825519,6838.682859,4,4,4,1,364,0,0.019230769,0
1569,10,2,1,154,1,170,62763,139.854,0.619,412.1825519,6838.682859,4,4,4,1,364,0,0.019230769,0
1570,10,2,1,154,1,170,62763,139.854,0.619,412.1825519,6838.682859,4,4,4,1,364,0,0.019230769,0
1571,10,2,1,154,1,170,62763,139.854,0.619,412.1825519,6838.682859,4,4,4,1,364,0,0.019230769,0
1572,10,2,1,154,1,170,62763,139.854,0.619,412.1825519,6838.682859,4,4,4,1,364,0,0.019230769,0
1573,10,2,1,154,1,170,62763,139.854,0.619,412.1825519,6838.682859,4,4,4,1,364,0,0.019230769,0
1574,10,2,1,154,1,170,62763,139.854,0.619,412.1825519,6838.682859,4,4,4,1,364,0,0.019230769,0
1575,10,2,1,154,1,170,62764,139.854,0.619,412.1825519,6838.682859,1,12,11,1,362,0,0.077348066,0
1576,10,2,1,154,1,170,62764,139.854,0.619,412.1825519,6838.682859,1,12,11,1,362,0,0.077348066,0
1577,10,2,1,154,1,170,62764,139.854,0.619,412.1825519,6838.682859,1,6,6,1,362,0,0.077348066,0
1578,10,2,1,154,1,170,62764,139.854,0.619,412.1825519,6838.682859,1,6,6,1,362,1,0.077348066,0.57
1579,10,2,1,154,1,170,62764,139.854,0.619,412.1825519,6838.682859,1,6,6,1,362,0,0.077348066,0
1580,10,2,1,154,1,170,62764,139.854,0.619,412.1825519,6838.682859,1,6,6,1,362,0,0.077348066,0
1581,10,2,1,154,1,170,62764,139.854,0.619,412.1825519,6838.682859,1,6,6,1,362,0,0.077348066,0
1582,10,2,1,154,1,170,62765,139.854,0.619,412.1825519,6838.682859,4,5,4,1,361,0,0.005540166,0
1583,10,2,1,154,1,170,62765,139.854,0.619,412.1825519,6838.682859,4,5,4,1,361,0,0.005540166,0
1584,10,2,1,154,1,170,62766,139.854,0.619,412.1825519,6838.682859,4,5,5,1,359,0,0.002785515,0
1585,10,2,1,154,1,170,62766,139.854,0.619,412.1825519,6838.682859,4,5,5,1,359,0,0.002785515,0
1586,10,2,1,154,1,170,62766,139.854,0.619,412.1825519,6838.682859,4,5,5,1,359,0,0.002785515,0
1587,10,2,1,154,1,170,62766,139.854,0.619,412.1825519,6838.682859,4,5,5,1,359,0,0.002785515,0
1588,10,2,1,154,1,170,62767,139.854,0.619,412.1825519,6838.682859,1,5,4,1,362,0,0.002762431,0
1589,10,2,1,154,1,170,62767,139.854,0.619,412.1825519,6838.682859,1,5,4,1,362,0,0.002762431,0
1590,10,2,1,154,1,170,62767,139.854,0.619,412.1825519,6838.682859,1,5,4,1,362,0,0.002762431,0
1591,10,2,1,154,1,170,62767,139.854,0.619,412.1825519,6838.682859,1,5,4,1,362,0,0.002762431,0
1592,10,2,1,154,1,170,62767,139.854,0.619,412.1825519,6838.682859,1,5,4,1,362,0,0.002762431,0
1593,10,2,1,154,1,170,62767,139.854,0.619,412.1825519,6838.682859,1,5,4,1,362,0,0.002762431,0
1594,10,2,1,154,1,170,62767,139.854,0.619,412.1825519,6838.682859,1,5,4,1,362,0,0.002762431,0
1595,10,2,1,154,1,170,62767,139.854,0.619,412.1825519,6838.682859,1,5,4,1,362,0,0.002762431,0
1596,10,2,1,155,1,171,62768,15.226,0.619,452.1916824,8787.41402,1,10,9,1,338,0,0.372781065,0
1597,10,2,1,155,1,171,62768,15.226,0.619,452.1916824,8787.41402,1,10,9,1,338,1,0.372781065,0.288
1598,10,2,1,155,1,171,62768,15.226,0.619,452.1916824,8787.41402,1,10,9,1,338,0,0.372781065,0
1599,10,2,1,155,1,171,62768,15.226,0.619,452.1916824,8787.41402,1,10,9,1,338,1,0.372781065,0.342
1600,10,2,1,155,1,171,62768,15.226,0.619,452.1916824,8787.41402,1,10,9,1,338,0,0.372781065,0
1601,10,2,1,155,1,171,62769,15.226,0.619,452.1916824,8787.41402,4,7,6,1,332,0,0.204819277,0
1602,10,2,1,155,1,171,62769,15.226,0.619,452.1916824,8787.41402,4,7,6,1,332,0,0.204819277,0
1603,10,2,1,155,1,171,62770,15.226,0.619,452.1916824,8787.41402,1,4,4,1,334,1,0.260479042,0.533
1604,10,2,1,155,1,171,62771,15.226,0.619,452.1916824,8787.41402,1,5,5,1,330,0,0.215151515,0
1605,10,2,1,155,1,171,62771,15.226,0.619,452.1916824,8787.41402,1,5,5,1,330,0,0.215151515,0
1606,10,2,1,155,1,171,62772,15.226,0.619,452.1916824,8787.41402,1,4,4,1,334,0,0.248502994,0
1607,10,2,1,155,1,171,62774,15.226,0.619,452.1916824,8787.41402,4,10,9,1,332,0,0.246987952,0
1608,10,2,1,155,1,171,62774,15.226,0.619,452.1916824,8787.41402,4,10,9,1,332,0,0.246987952,0
1609,10,2,1,155,1,171,62774,15.226,0.619,452.1916824,8787.41402,4,10,9,1,332,0,0.246987952,0
1610,10,2,1,155,1,171,62775,15.226,0.619,452.1916824,8787.41402,4,10,10,1,332,0,0.25,0
1611,10,2,1,155,1,171,62775,15.226,0.619,452.1916824,8787.41402,4,10,10,1,332,1,0.25,0.57
1612,10,2,1,155,1,171,62775,15.226,0.619,452.1916824,8787.41402,4,10,10,1,332,0,0.25,0
1613,10,2,1,155,1,171,62776,15.226,0.619,452.1916824,8787.41402,1,9,9,1,324,0,0.222222222,0
1614,10,2,1,155,1,171,62776,15.226,0.619,452.1916824,8787.41402,1,9,9,1,324,0,0.222222222,0
1615,10,2,1,155,1,171,62776,15.226,0.619,452.1916824,8787.41402,1,9,9,1,324,0,0.222222222,0
1616,10,2,1,155,1,171,62776,15.226,0.619,452.1916824,8787.41402,1,9,9,1,324,0,0.222222222,0
