ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
97,2146233.04,1663467.082,1661421.397,1672252.659,1779291.855,2043324.561,1944986.328,1859593.217,1980601.67,1923317.238,1821501.971,1815853.63,1881433.24,1819026.99,1825626.704,1791076.483,966886.8849,983790.3093,993613.5575,989024.4837,972327.9888,991117.1401,948683.7675,990251.6352,974989.3835,993852.853,1005410.591,998505.3011,940707.1154,1941055.281,1936179.851,2035180.492,1849840.265,1818215.225,1933508.914,1921076.891,2025695.697,1938234.525,1836796.732,1844018.889,1813007.901,1816435.877,2079070.054,1815015.023,1761897.033,2062558.124,1802488.107,1848097.571,2072591.518,1845130.679,1938745.224,2023820.988,1818781.419,1757410.075,1733306.151,1935516.809,1663467.082,2140655.579,1944986.328,2203169.629,1663209.005,2140440.587,2335159.426,1482941.561,1402685.352,1423375.077,1423375.077,1394424.21,1651312.636,1426969.983,1443489.367,1650462.643,1627793.61,2077351.564,2038541.795,2131562.483,1766524.547,1866565.686,1785849.107,1396253.551,2305977.986,2298881.282,2086274.484,2081080.949,1986958.331,1990486.461,2079212.331,2350106.282,480775.9709,476433.1973,476842.6377,488382.6462,2428648.354,2393742.705,2413305.87,2379625.643,0,1501987.604,1501209.71,1571754.75,1721825.315,1715677.541,1718685.473,2384788.329,2384435.073,1871871.467,1781814.241,1850568.611,1864918.194,1739562.406,488766.0994,498377.6667,489559.3055,562060.2923,563512.6414,525266.1703,465828.8279,620154.2346,619002.1832,608502.6554,590517.6498,596788.6033,1936431.338,1997005.159,1954229.715,1989979.886,1943227.635
98,805592.8855,487131.578,583305.2988,331658.3901,459666.3115,780090.1391,541573.2182,672034.7329,938215.1518,931051.5789,624986.3079,648320.6315,773374.3158,624910.3795,651245.8871,614723.7653,758274.3278,747725.1665,762144.3014,749768.2505,751759.4314,789490.2501,760301.3116,756102.2878,725579.8975,769863.0115,781732.9476,775464.5222,802221.1606,564771.1489,556169.8527,670363.3649,538874.3777,717690.9106,552780.0518,555390.2722,658824.0075,559329.7874,715732.4218,728304.2288,724274.8309,713016.9234,740201.0197,721404.7077,449389.0265,715193.8533,479025.5571,719170.6137,730727.1083,534666.0326,560707.0009,656038.4136,496531.6356,451045.401,403976.8567,546729.5434,487131.578,922812.617,541573.2182,924616.6695,487007.3613,922663.7638,833801.8508,95731.21435,99613.9012,114215.8822,114215.8822,218109.9267,677187.0581,645977.638,591859.5608,649894.803,691793.3454,687655.2205,608599.0281,732041.4199,278201.5873,379076.8866,296729.3073,106523.8072,833583.6953,825905.4859,676749.5538,675463.0413,597719.4698,619501.0193,686255.2148,848118.8958,1390562.075,1384154.969,1381465.056,1431110.932,930884.4946,893948.9148,916566.8808,881779.1201,1501987.604,0,1638.956317,103999.4967,1006022.278,991117.0116,998350.7173,882801.6203,882520.0776,384951.0481,294770.1439,361980.5029,377868.823,553556.6098,1077994.482,1063197.643,1049883.577,1020720.729,1021649.432,1028615.412,1062460.982,939171.4643,938844.5114,955855.4429,957809.6221,951362.0102,716122.7733,778423.4235,731858.8803,756876.4964,721945.4494
99,805121.7588,485864.7404,581946.3516,330699.2581,458821.8153,779337.2635,541229.3718,670991.3936,937054.7057,929807.3801,623923.5788,647207.679,772232.4351,623841.3857,650151.9351,613600.5524,756825.3822,746262.7678,760663.6679,748298.8164,750307.9994,788000.1718,758873.2755,754628.1898,724142.4939,768378.5664,780232.4349,773973.0438,800777.1055,564298.9943,555709.4669,669914.5977,538088.4046,716492.6231,552320.5094,554857.7643,658376.9524,558866.3857,714573.7594,727144.4196,723059.0971,711820.6074,739686.2089,720195.995,448501.1378,714698.1737,478221.9474,718031.0625,730218.5354,533873.6298,560240.3314,655593.6837,495744.0158,450134.972,403094.2279,546307.5612,485864.7404,922013.7387,541229.3718,923990.4258,485740.0399,921864.6366,834511.2921,94149.99791,98736.99881,112647.0799,112647.0799,216476.7868,675753.3595,644360.8186,590253.425,648475.0104,690324.0303,687335.888,608465.5751,731795.9953,278456.6627,379382.6994,297014.9968,105930.6803,833852.7621,826178.2506,676529.4495,675220.5346,597339.6783,619045.6583,685951.6304,848899.9713,1390290.237,1383877.419,1381187.702,1430849.072,931485.2053,894598.9818,917145.4473,882378.5475,1501209.71,1638.956317,0,103425.2845,1004513.344,989608.918,996842.2401,883578.7912,883322.8812,385250.239,295013.5625,362296.7456,378166.4654,552393.7078,1077507.576,1062704.263,1049331.425,1020302.967,1021237.105,1028115.923,1061866.384,938729.2818,938397.7239,955420.7612,957322.782,950877.3039,715200.9073,777541.4864,730954.4613,756019.7861,721030.6622
100,701909.3918,400172.8413,501813.9499,232762.9439,357771.7032,676853.2414,439064.2328,574462.4931,844406.3466,841099.0218,528124.5657,553176.0598,679076.7552,528257.1533,555396.3663,520065.9528,777623.9518,765369.0231,777097.4998,766423.0599,770839.5132,802819.0063,782302.85,772044.4439,746720.2739,784193.2855,793539.5004,788703.2784,821842.4185,461099.1469,452570.9004,566826.9523,436065.1917,625957.5709,449187.0177,451460.5394,555300.5452,455711.2787,622243.9235,634834.4327,633359.3261,621204.2985,636322.6923,630156.1453,348312.2249,611391.858,376486.7239,624890.8111,626871.6458,431938.6635,457068.1241,552531.3707,393769.5518,350438.8287,302896.5791,443416.3172,400172.8413,820034.1138,439064.2328,820661.5805,400078.881,819888.2193,765960.6848,90884.51354,181689.3025,148690.5021,148690.5021,213977.5469,601388.0461,600156.9522,543253.0778,572982.4214,619511.0434,585378.8872,509544.189,630797.3839,194823.0106,295515.686,214140.2115,196170.2164,745655.5201,738130.7552,575959.4963,574301.6744,494783.2077,515926.5097,584185.111,784318.4465,1481086.233,1474507.257,1471825.122,1521915.437,856921.678,822643.0636,841556.2756,807924.0611,1571754.75,103999.4967,103425.2845,0,936899.0212,921937.5638,929195.2776,818604.5371,819849.7764,301008.287,210341.838,279183.0782,293974.6604,460780.1806,1161429.65,1146407.568,1130788.302,1106784.901,1107903.925,1111646.4,1141572.845,1024496.581,1024003.76,1041420.797,1041450.098,1035095.331,615399.6016,676900.4458,630776.4936,654943.4037,621073.9158
101,788712.0384,555679.7056,447315.949,741952.0277,688445.3093,640252.9026,822408.019,512823.1921,374412.849,304719.5855,526564.0769,492106.9578,418720.6014,523939.0605,499124.6377,507088.8192,787241.034,772513.8422,755376.0687,765646.1878,783867.8,748509.4623,807455.321,761574.4675,793640.484,752182.6086,735419.2171,745053.6844,800025.9262,776134.2257,781207.2896,782239.6805,671384.8312,412139.6402,781870.4701,755921.0795,782507.8301,779811.1846,434290.9229,427502.0619,399086.8189,415780.8643,757601.2177,404491.3859,682082.4614,764326.3648,690766.8616,442848.3879,759653.6467,670766.3184,778510.6269,783387.481,687845.0123,675073.3035,709830.0773,795475.0714,555679.7056,628011.0687,822408.019,733007.7184,555671.7053,627824.6051,1333713.994,911277.1328,993907.3444,920963.3847,920963.3847,819303.3674,339902.8606,406912.3103,441896.7073,369401.7324,317883.5129,838665.6066,900409.7078,878757.2513,975617.9838,995899.8545,982021.0036,1014055.474,1143715.995,1141378.565,878155.7675,868756.6425,808203.0703,778961.1312,845102.4684,1373914.606,1891484.988,1883476.468,1881275.185,1930662.622,1349901.467,1347552.893,1330430.519,1317188.895,1721825.315,1006022.278,1004513.344,936899.0212,0,14961.72073,7704.251395,1396092.613,1407159.856,995319.9975,974191.0035,995557.0856,993810.4677,532837.4443,1541898.888,1527831.595,1491341.821,1528534.462,1531517.335,1499290.619,1480824.056,1457939.987,1455823.31,1473186.801,1452920.629,1449167.136,558554.1644,569788.4848,564235.3171,585791.2762,560876.099
102,778551.9144,540922.588,432563.67,727155.4889,674244.5822,629954.6705,809189.7278,500224.3795,368093.3386,298053.1988,513289.8298,478915.879,407501.9524,510642.2094,486048.8934,493483.8646,778376.5042,763517.2947,746645.7882,756695.7293,774909.7372,740250.4045,798568.9243,752733.4937,784262.6016,743585.9815,727059.0237,736566.0436,791820.5161,763096.2197,768092.5423,770328.9923,657845.9638,399471.0859,768724.7303,742767.8811,770463.321,766724.8406,421841.8565,415265.6194,386402.9944,403049.7313,746596.297,391811.0411,667772.5231,752982.0226,676737.1225,430567.1223,748518.5777,657181.6704,765436.0815,771310.7724,673958.4946,660744.9496,695310.7104,782286.2094,540922.588,620469.7833,809189.7278,724993.9076,540913.4274,620280.9965,1321323.013,896392.3443,979206.3976,906210.1053,906210.1053,804679.3023,325059.2192,393608.2535,427905.3926,354569.2491,302934.0813,826889.2504,887741.5804,867398.3099,960943.8981,981599.1611,967404.5001,999372.4739,1132349.093,1129947.021,866190.1879,856795.2214,795501.4931,766480.9894,833299.7774,1361418.029,1882105.26,1874101.843,1871890.811,1921366.633,1338282.38,1335606.905,1318797.767,1305313.123,1715677.541,991117.0116,989608.918,921937.5638,14961.72073,0,7257.713844,1383758.973,1394758.154,981046.6058,959569.4817,981181.5125,979505.8347,518606.6582,1532185.533,1518070.868,1481740.688,1518291.238,1521259.398,1489380.177,1471458.594,1447381.033,1445277.355,1462687.144,1442602.447,1438808.326,546998.0378,559414.7091,552981.1447,575043.7015,549432.4465
103,783429.8409,548072.4993,439710.7693,734325.7833,681115.5135,634895.9962,815574.1056,506296.6825,371058.2112,301174.3057,519697.7113,485281.5878,412885.973,517061.2665,492357.4699,500055.8645,782687.8651,767892.3466,750890.9294,761048.1782,779266.4342,744266.3383,802891.4926,757032.6198,788823.506,747766.0736,731123.6374,740692.9328,795812.0894,769390.9838,774425.3055,776067.59,664387.5646,405574.0786,775072.8269,749119.3811,776267.8596,773043.5441,427836.8216,421154.6849,392512.9369,409184.0235,751888.5793,397919.5247,674697.9457,758441.4315,683522.855,436479.2003,753874.9213,663745.9845,771748.9371,777131.1939,680672.9409,667679.5399,702341.0934,788655.7733,548072.4993,624057.6534,815574.1056,728817.8857,548063.9291,623869.9943,1327303.112,903616.6305,986344.4678,913372.8556,913372.8556,811780.6067,332252.8481,400066.706,434699.3516,361757.2125,310183.83,832562.6151,893855.0539,872866.962,968052.5267,988521.1076,974484.2015,1006502.06,1137824.839,1135454.479,871957.2657,862560.1252,801630.4518,772500.2824,838986.2032,1367450.236,1886679.731,1878673.805,1876467.48,1925900.765,1343883.464,1341368.446,1324405.434,1311040.006,1718685.473,998350.7173,996842.2401,929195.2776,7704.251395,7257.713844,0,1389711.193,1400743.874,987954.9587,966651.6914,988140.7679,986429.7379,525491.4259,1536919.46,1522827.634,1486419.907,1523281.591,1526256.892,1494209.228,1476023.595,1452523.738,1450413.754,1467801.251,1447628.57,1443854.09,552556.1322,564390.3267,558390.4289,580204.1025,554935.1032
104,648725.4068,922053.135,1007683.211,796135.2292,758970.4922,779897.0429,586732.4795,883819.8975,1086426.932,1135844.213,876145.5529,908922.9983,981118.1012,879062.7873,900707.6003,901120.0139,1569814.275,1555512.653,1562795.387,1555082.091,1562857.539,1584971.066,1577966.022,1559441.11,1542242.866,1568653.722,1573502.405,1571236.291,1613129.996,627051.433,623818.0485,615672.6264,741699.9083,984608.9665,623938.1046,649398.5652,614413.5309,624512.9456,961932.0006,968596.0768,997692.5379,981208.7845,654114.9772,992285.1599,772942.2262,640934.152,745583.1842,953244.3238,649417.6674,743784.7829,625516.9142,613352.3342,740354.1742,780387.5703,771556.7324,611877.6027,922053.135,866613.335,586732.4795,773634.7483,922223.4191,866674.5006,63077.97392,909318.0251,982141.1061,966876.3291,966876.3291,1018248.069,1104796.703,1250041.555,1195586.7,1079556.012,1138977.582,561214.6311,497904.5481,529970.5839,627361.6904,533929.575,608393.0644,988688.679,284649.0183,282940.1069,519813.9719,529197.122,589969.6281,617474.4857,554503.0406,34759.43393,2244450.855,2238717.965,2236028.945,2283553.706,117531.4332,77128.04559,124078.9535,105181.7008,2384788.329,882801.6203,883578.7912,818604.5371,1396092.613,1383758.973,1389711.193,0,15714.41537,529645.7669,613774.6672,547692.3011,535939.9777,898132.0652,1951892.446,1937532.078,1927331.736,1890400.851,1890938.208,1903426.573,1941691.543,1810975.644,1810941.119,1827077.731,1832195.288,1825655.681,840560.773,844495.763,837719.647,823279.6089,839197.5039
105,662356.6195,929958.9062,1016496.979,801784.0386,766930.3986,792687.0226,595943.6476,894672.6253,1099243.667,1148235.89,886371.8308,919306.5652,992723.1898,889273.1152,911178.2194,911066.6402,1573747.764,1559538.204,1567043.454,1559180.872,1566793.902,1589403.543,1581717.982,1563605.302,1545973.026,1572965.077,1578019.846,1575637.916,1617147.512,636869.3106,633460.0773,627412.1803,751054.9552,995471.8288,633512.7482,659067.313,625957.5892,634219.1416,972916.6761,979703.7859,1008554.486,992032.0904,666855.1247,1003145.793,780713.2538,653343.1598,753892.1502,964329.4106,662034.8643,753065.2881,635252.2731,624849.0441,748976.088,788181.745,778513.5209,621296.7961,929958.9062,880556.1858,595943.6476,788028.0144,930126.3162,880615.6025,73461.2727,910649.6442,981970.4576,967901.4812,967901.4812,1020782.866,1114194.543,1257470.144,1202775.804,1088776.78,1148281.512,573292.5218,508186.6488,542837.1938,629463.7539,537119.5245,610594.2281,988195.7546,299400.1242,297542.6302,531670.5612,541039.2512,600370.5,628319.0547,566557.3739,36809.08301,2240931.529,2235238.214,2232550.512,2279938.172,132472.3995,92805.30777,139562.1804,120833.5129,2384435.073,882520.0776,883322.8812,819849.7764,1407159.856,1394758.154,1400743.874,15714.41537,0,532961.8735,616123.9392,550580.2533,539159.3508,907187.7584,1949870.537,1935556.913,1925690.962,1888052.323,1888559.9,1901510.62,1940281.992,1808833.779,1808823.234,1824880.853,1830268.116,1823722.814,852236.2167,856953.9476,849617.8303,835572.9988,850957.3319
106,495138.7484,451545.0038,555597.5932,286009.4718,307111.856,530916.7614,237650.2579,516572.0612,786553.1613,808635.191,484661.9672,518971.6981,633198.6977,486536.0434,515299.4211,495667.0802,1041163.367,1027120.929,1035142.255,1026915.532,1034215.58,1058048.808,1048897.054,1031489.744,1013134.566,1041239.838,1046971.091,1044190.465,1084699.929,283568.2955,274246.7386,367429.3771,341479.4238,604414.9556,271443.8809,290115.7785,356919.5823,277370.4409,589392.5275,600400.4192,616024.5117,599802.703,443140.0809,611151.1352,313329.1059,416734.2106,307212.3884,586012.5958,433314.0822,340253.1869,279170.9584,354012.666,313653.9276,320435.4519,290035.8371,258453.5416,451545.0038,672332.992,237650.2579,636521.5687,451631.2551,672252.9397,473145.884,388932.7482,478583.0002,448646.0672,448646.0672,489650.764,663621.2204,757294.2238,699669.3209,634641.4313,693234.2158,359265.8914,257416.5796,389030.049,107145.2241,6077.179702,88274.10055,489874.3762,448742.3271,441038.1354,333339.4633,335559.2028,290812.6835,324671.6502,355340.0438,496437.8026,1775482.219,1769088.54,1766398.242,1815998.117,557948.1012,525793.1838,542024.9143,509203.5262,1871871.467,384951.0481,385250.239,301008.287,995319.9975,981046.6058,987954.9587,529645.7669,532961.8735,0,90954.69249,23299.91612,7092.484987,462512.5402,1460867.547,1445933.901,1431090.412,1404840.151,1405841.027,1411231.229,1442274.8,1322950.605,1322548.7,1339746.681,1340748.153,1334349.299,518338.4528,561701.0118,527057.539,536151.3203,521367.9887
107,553048.3997,420034.9706,527796.8977,238643.4837,298289.2441,567624.3807,285059.8188,522600.2397,798549.4704,812926.5819,484714.1551,517270.25,638549.6373,486085.4188,515395.9935,489896.3692,962151.5468,948569.0172,957644.7227,948713.2459,955230.7721,981404.3185,969048.7121,953591.992,933246.2283,964038.325,970792.4234,967431.6438,1005990.948,323362.5785,313812.1791,419701.6765,351954.3259,601263.0819,310583.3189,323527.2437,408462.3466,317135.9489,589448.7256,601260.6022,611842.5982,596482.5652,495008.6609,607371.5433,299436.4699,468528.8673,305355.4156,587918.4336,485095.8829,349553.956,318857.285,405516.1411,316495.1312,305491.9361,265466.6631,299881.9103,420034.9706,712187.3493,285059.8188,688393.3234,420072.0949,712083.8238,559046.5329,299037.4509,387696.478,358439.1995,358439.1995,404695.785,636350.2478,704995.5792,646646.9033,606837.1823,663253.1039,421917.5054,328414.6446,458433.1125,16690.51911,85320.19044,7979.420677,399206.8417,538884.2461,531225.9594,402077.9199,402766.2724,342165.9027,372180.4009,418993.1786,579979.0995,1685279.037,1678852.442,1676163.268,1725854.608,647169.3235,613826.8872,631575.402,598260.3901,1781814.241,294770.1439,295013.5625,210341.838,974191.0035,959569.4817,966651.6914,613774.6672,616123.9392,90954.69249,0,68841.40003,83876.44286,446878.604,1369942.402,1355002.601,1340137.214,1314048.787,1315063.951,1320295.798,1351353.741,1232109.571,1231698.124,1248920.44,1249830.463,1243434.749,537687.1919,588425.6952,548947.1023,563490.6372,541714.7312
108,513576.8834,448130.4055,553474.2914,277485.4265,308719.8138,544706.9389,252766.6242,522960.5248,794902.9801,815129.1334,489463.2862,523440.0476,639691.6865,491217.5705,520207.5093,499039.5172,1024624.517,1010740.455,1019130.194,1010657.13,1017684.632,1042335.232,1032062.301,1015338.35,996277.4704,1025331.232,1031412.882,1028434.213,1068277.711,297169.2869,287726.6509,384355.9118,348224.631,608732.8828,284798.88,302200.499,373646.4601,290921.5921,594480.5365,605713.136,620108.1522,604068.4021,460175.7557,615325.731,313694.2677,433691.6771,310594.3613,591553.9856,450308.3951,346696.5316,292715.4331,370720.6489,318279.559,320589.0563,287454.0303,272270.5871,448130.4055,687065.0311,252766.6242,653855.5477,448204.0714,686979.5955,491997.6349,367692.6794,455999.0462,427206.0106,427206.0106,470712.7038,661861.5992,748852.3294,690956.4783,632688.8695,690807.9787,378449.6902,278071.3399,409652.6265,84668.45647,17258.97851,65561.94758,467089.3528,471853.3134,464137.5774,353728.9557,355640.9088,307220.6323,340342.0497,374726.5682,514204.1799,1752454.24,1746070.644,1743380.021,1792952.592,578630.069,545765.286,562923.6154,529775.4895,1850568.611,361980.5029,362296.7456,279183.0782,995557.0856,981181.5125,988140.7679,547692.3011,550580.2533,23299.91612,68841.40003,0,16443.73048,463258.9139,1438318.906,1423401.619,1408731.413,1382107.671,1383095.803,1388711.567,1420057.868,1300269.959,1299879.257,1317049.484,1318183.774,1311778.318,527991.7522,573219.6829,537344.9542,547760.183,531269.9458
109,499641.249,448902.2687,553349.3172,281893.7717,305885.1756,533714.2255,240837.2491,516901.8119,787548.031,809036.2311,484484.2253,518697.6434,633580.923,486321.315,515161.8711,495048.6683,1035150.457,1021143.91,1029250.427,1020966.554,1028204.315,1052227.166,1042817.196,1025565.557,1007048.891,1035372.215,1041185.673,1038358.488,1078714.624,286234.7574,276865.6419,371335.0122,341869.9402,604109.3163,274017.1492,292255.3754,360747.9198,280016.1692,589324.8154,600404.9137,615647.9176,599480.1288,447100.0837,610802.0175,311733.3469,420660.745,306527.3105,586086.7516,437257.0885,340546.5296,281815.2353,357833.2457,313358.949,318780.7946,287563.586,261183.489,448902.2687,675477.8502,240837.2491,640612.9793,448984.9514,675395.8794,479613.4314,381976.7058,471492.9475,441664.2493,441664.2493,483102.1868,661495.0466,753302.9728,695600.2031,632455.2526,690918.1021,364047.691,262798.7885,394415.9329,100054.2237,2269.903683,81183.66492,482782.3186,455809.1192,448107.2701,338618.6723,340707.7527,294502.5621,328099.7043,360203.4787,502666.3337,1768404.56,1762009.626,1759319.368,1808922.827,564783.785,532494.6065,548898.1779,516017.9413,1864918.194,377868.823,378166.4654,293974.6604,993810.4677,979505.8347,986429.7379,535939.9777,539159.3508,7092.484987,83876.44286,16443.73048,0,461089.0373,1453779.719,1438846.803,1424013.633,1397747.695,1398748.542,1404144.714,1435209.386,1315858.684,1315456.98,1332654.518,1333659.62,1327260.5,519727.0384,563720.6067,528658.1566,538197.6587,522839.4621
110,413761.9475,82593.44818,110874.1606,232558.0858,155671.7046,304603.1303,311459.9579,132892.0353,384662.9227,381066.9561,86599.04744,98110.51749,220143.2383,84900.40414,103721.0211,64270.11319,792919.4573,776092.5649,773883.4511,772740.0193,786437.0824,787266.7915,807807.9478,774120.1868,776229.7056,776808.8754,773387.1852,775703.5833,829439.8961,274542.0257,276242.8164,329103.7215,157466.9971,165279.5067,275672.5849,251211.3105,323266.4719,276044.7274,162194.3163,174757.4461,173238.7608,160502.2943,350940.1104,169755.5356,149573.8131,340432.13,159921.1352,166104.1841,346478.0798,154913.8131,275297.1947,322569.2875,160340.4698,142775.0758,181890.0347,286873.7589,82593.44818,419481.7433,311459.9579,465810.0695,82832.91076,419284.8172,835074.7733,472702.118,582450.396,508927.7152,508927.7152,444155.8512,208569.8852,374003.739,329576.1227,181955.6119,241777.5946,383967.7506,405148.7361,437068.9615,450383.9621,463164.0527,454482.0842,603362.5207,682775.9083,678290.4574,411512.0887,403144.4219,317683.6985,300703.8857,388542.7056,871808.4281,1767317.157,1759864.776,1757311.087,1808731.441,873879.9768,861585.677,854453.2716,833992.8576,1739562.406,553556.6098,552393.7078,460780.1806,532837.4443,518606.6582,525491.4259,898132.0652,907187.7584,462512.5402,446878.604,463258.9139,461089.0373,0,1419774.812,1404367.667,1377628.248,1382087.727,1384173.843,1370607.901,1378608.788,1300589.122,1299262.72,1317749.886,1307768.485,1302289.422,202198.7785,267237.1507,220461.4207,255073.6674,209119.2274
111,1802097.529,1338192.082,1363452.466,1303518.607,1424731.965,1721249.711,1571861.831,1549700.448,1723866.266,1677624.345,1505972.609,1508350.945,1597042.098,1503999.335,1516933.734,1478850.075,758372.554,771898.5912,791095.956,779055.8313,760926.1132,803193.32,738174.997,783974.2882,748781.1186,795577.0929,814681.4317,803766.5358,753986.8619,1577275.253,1570940.907,1678806.15,1502412.094,1530665.492,1567921.731,1560042.032,1668272.23,1573452.036,1544800.057,1554232.476,1528474.844,1527866.979,1733290.648,1529221.51,1408149.794,1713241.556,1448355.816,1554722.888,1725542.038,1497567.72,1574278.067,1666012.744,1466047.376,1405084.791,1372637.941,1567232.04,1338192.082,1837893.46,1571861.831,1882653.204,1337940.273,1837690.295,1906858.458,1078530.103,982321.0422,1018444.165,1018444.165,1015911.807,1382259.834,1176356.141,1174263.444,1373495.652,1366774.798,1713257.908,1657691.068,1765082.836,1353737.813,1455153.257,1372757.88,971803.6876,1907044.187,1899537.183,1714771.228,1710990.058,1620300.469,1630380.601,1713940.786,1917162.728,353133.7995,345296.2346,342909.7871,393790.6119,2007569.992,1969246.274,1993732.92,1958534.246,488766.0994,1077994.482,1077507.576,1161429.65,1541898.888,1532185.533,1536919.46,1951892.446,1949870.537,1460867.547,1369942.402,1438318.906,1453779.719,1419774.812,0,15442.96926,52598.61088,73322.86648,74922.54544,50100.78137,75748.67055,141697.5701,141461.4242,126639.2712,120184.8706,126639.3398,1621971.779,1686697.843,1640233.588,1674725.494,1628892.826
112,1786662.649,1322775.69,1348155.752,1288127.58,1409303.163,1705818.971,1556523.854,1534316.133,1708798.785,1662671.964,1490571.766,1492981.078,1581786.73,1488600.388,1501557.772,1463463.947,744813.6304,758238.6639,777569.5342,765414.9974,747303.8345,789926.2727,724632.3334,770392.5297,734907.4126,782122.6717,801328.2221,790361.2635,740886.5135,1561887.315,1555559.154,1663396.214,1486973.945,1515401.573,1552541.381,1544641.359,1652865.281,1558068.352,1529505.731,1538950.047,1513231.55,1512596.974,1717856.592,1513969.51,1392718.468,1697813.694,1432927.241,1539418.792,1710109.993,1482129.607,1558892.995,1650607.022,1450616.649,1389650.666,1357222.307,1551865.282,1322775.69,1822511.987,1556523.854,1867220.038,1322523.92,1822308.882,1892369.653,1063396.298,967409.9534,1003297.638,1003297.638,1000528.439,1367178.119,1161563.775,1159266.724,1358348.237,1351774.423,1697881.905,1642419.579,1749723.14,1338809.779,1440225.306,1357839.864,956971.5624,1892001.096,1884498.756,1699437.021,1695646.701,1604929.9,1614981.195,1698570.719,1902798.218,368054.5238,360237.6227,357837.3174,408791.15,1992927.024,1954674.838,1979055.724,1943884.548,498377.6667,1063197.643,1062704.263,1146407.568,1527831.595,1518070.868,1522827.634,1937532.078,1935556.913,1445933.901,1355002.601,1423401.619,1438846.803,1404367.667,15442.96926,0,41959.67104,65432.28645,67618.81762,34824.03133,69250.79589,128170.8353,127786.2187,113669.4998,105468.4893,111969.0667,1606565.187,1671300.109,1624827.147,1659313.024,1613486.131
113,1763255.008,1296371.093,1319213,1266646.539,1386362.639,1679949.918,1536223.703,1506925.99,1677336.346,1630337.388,1463622.711,1465274.026,1552237.576,1461598.176,1473981.67,1436133.555,706943.1345,720628.245,739611.7749,727752.436,709595.9851,751365.5063,686724.717,732575.4387,697909.7993,743988.9236,762956.5707,752110.4936,701985.5318,1540399.672,1534242.066,1641192.406,1463378.174,1485973.375,1531262.306,1522779.949,1630768.367,1536698.762,1500489.284,1509764.461,1483545.147,1483248.849,1694519.972,1484390.164,1369641.076,1674844.515,1409991.35,1510543.68,1686903.536,1458538.573,1537485.464,1628552.315,1427555.791,1366397.314,1334896.741,1530927.71,1296371.093,1795003.066,1536223.703,1841461.997,1296117.971,1794798.562,1881229.799,1046516.898,953090.7657,986301.1679,986301.1679,979417.6623,1335887.803,1128281.063,1127339.96,1327656.929,1319834.192,1676676.571,1623310.652,1728899.264,1324070.902,1425441.463,1343192.023,943424.7858,1875857.759,1868409.224,1679174.509,1675195.719,1583884.632,1593140.367,1677513.374,1892577.198,401508.7927,393581.751,391269.9109,441671.7748,1980542.587,1942877.023,1966390.345,1931456.489,489559.3055,1049883.577,1049331.425,1130788.302,1491341.821,1481740.688,1486419.907,1927331.736,1925690.962,1431090.412,1340137.214,1408731.413,1424013.633,1377628.248,52598.61088,41959.67104,0,93120.88989,96242.22404,41018.71183,31653.14155,130738.7454,129501.7776,120211.2165,101150.1542,107531.8399,1579761.638,1644226.446,1598015.297,1632688.871,1586684.403
114,1757966.51,1299994.252,1330325.025,1256874.896,1380249.893,1681538.907,1523049.977,1513105.838,1695972.966,1651942.673,1468568.43,1472444.443,1564890.121,1466701.47,1480752.761,1442232.249,751985.5726,764450.7938,784894.6133,771770.9689,753901.1815,799401.2117,732035.0227,777257.7647,739214.9864,790054.5168,810046.8133,798681.4894,751897.5857,1530266.536,1523674.369,1632820.248,1458921.273,1498334.026,1520599.798,1513640.004,1622126.266,1526264.042,1511561.041,1521344.197,1496712.768,1495365.019,1689104.748,1497222.707,1363918.686,1668464.865,1403832.9,1521169.866,1681146.439,1454075.175,1527148.054,1619801.857,1421707.304,1361151.828,1327227.544,1519386.257,1299994.252,1801223.272,1523049.977,1842586.353,1299745.45,1801023.082,1846337.802,1025681.642,926450.4288,965892.639,965892.639,969307.5996,1354402.954,1153945.893,1148361.489,1344240.424,1340528.687,1665671.187,1607058.016,1716866.14,1297711.508,1399060.087,1316597.626,915036.4912,1852239.015,1844669.292,1665758.595,1662261.56,1572561.257,1583867.801,1666126.36,1855709.648,385318.0287,377935.3592,375361.0192,426763.8898,1948307.83,1909377.424,1934783.897,1899345.956,562060.2923,1020720.729,1020302.967,1106784.901,1528534.462,1518291.238,1523281.591,1890400.851,1888052.323,1404840.151,1314048.787,1382107.671,1397747.695,1382087.727,73322.86648,65432.28645,93120.88989,0,3607.051929,53559.95078,124760.0686,82939.36769,83823.86812,65720.52866,76329.42933,80954.00922,1584139.726,1649318.554,1602396.581,1636488.597,1591049.233
